timestamp,CPU_use,RAM_filled,Net_bytes_sent,Net_bytes_received,Disk_IO_percentage
11:26:08,17.1,3069276160,4603993737,3695779,0.017841641781663243
11:26:09,14.5,3067863040,4603993737,3695779,0.017863813057526413
11:26:10,15.2,3066826752,4603993737,3695779,0.017885468317729133
11:26:11,10.3,3063787520,4603993737,3695779,0.017907424274978153
11:26:12,9.0,3062972416,4603993737,3695779,0.017929121058679096
11:26:13,10.1,3067228160,4603993737,3695779,0.017951298615026246
11:26:14,10.3,3055837184,4603993737,3695779,0.017972877928712355
11:26:15,9.6,3055177728,4603993737,3695779,0.017994922924427927
11:26:16,7.8,3053629440,4603993737,3695779,0.018017095494433644
11:26:17,6.8,3055828992,4603993737,3695779,0.0180361505020256
11:26:18,7.0,3057750016,4603993737,3695779,0.01805793858537237
11:26:19,6.3,3057704960,4603993737,3695779,0.018080078664980303
11:26:20,6.0,3057766400,4603993737,3695779,0.018102250763092506
11:26:21,5.5,3057770496,4603993737,3695779,0.018124422831692605
11:26:22,5.1,3058024448,4603993737,3695779,0.018146441897028593
11:26:23,6.0,3043028992,4603993737,3695779,0.01816842428794446
11:26:24,4.8,3045076992,4603993737,3695779,0.018190442508579596
11:26:25,4.7,3044773888,4603993737,3695779,0.018212613854486207
11:26:26,4.7,3044773888,4603993737,3695982,0.01823478517088262
11:26:27,4.6,3044483072,4603993737,3695982,0.018251680809593995
11:26:28,4.7,3043807232,4603993737,3695982,0.01827384566373452
11:26:29,5.5,3043938304,4603993737,3695982,0.018295746754486992
11:26:30,5.5,3045195776,4603993737,3695982,0.018340079743864264
11:26:31,5.4,3046309888,4603993737,3695982,0.018362236021373598
11:26:32,5.8,3046371328,4603993737,3695982,0.0183830469279384
11:26:33,6.7,3055058944,4603993737,3695982,0.018405201487339855
11:26:34,6.0,3054252032,4603993737,3695982,0.018449248628294484
11:26:35,6.3,3055104000,4603993737,3695982,0.018471402726194994
11:26:36,5.6,3053490176,4603993737,3695982,0.018493552674111725
11:26:37,6.1,3053658112,4603993737,3695982,0.018513670433274763
11:26:38,6.4,3052879872,4603993737,3695982,0.01853581783503754
11:26:39,6.4,3052662784,4603993737,3695982,0.018557837623909456
11:26:40,5.9,3052658688,4603993737,3695982,0.018579984755765493
11:26:41,5.5,3052654592,4603993737,3695982,0.01860213182869654
11:26:42,5.7,3052843008,4603993737,3695982,0.018623795723566337
11:26:43,6.9,3053350912,4603993737,3695982,0.018645425366502606
11:26:44,5.2,3053576192,4603993737,3695982,0.018667426222512728
11:26:45,5.2,3054125056,4603993737,3695982,0.018689468113367476
11:26:46,4.9,3053850624,4603993737,3695982,0.018711613410529085
11:26:47,5.3,3053035520,4603993737,3695982,0.018733667276656304
11:26:48,5.2,3052032000,4603993737,3695982,0.018755812348097457
11:26:49,6.1,3051966464,4603993737,3695982,0.018777957360623963
11:26:50,4.7,3052212224,4603993737,3695982,0.01879999811556623
11:26:51,4.5,3051245568,4603993737,3696122,0.01882213871483922
11:26:52,4.9,3051499520,4603993737,3696122,0.018844283423121725
11:26:53,7.1,3051675648,4603993737,3696122,0.01886599727108116
11:26:54,4.7,3051933696,4603993737,3696122,0.01888814135645564
11:26:55,5.7,3051913216,4603993737,3696122,0.018910285382920253
11:26:56,5.7,3052396544,4603993737,3696122,0.018932429350475236
11:26:57,5.2,3052187648,4603993737,3696122,0.01895457325912082
11:26:58,7.1,3054456832,4603993737,3696122,0.018974525535726944
11:26:59,6.0,3054456832,4603993737,3696122,0.01899666677214213
11:27:00,5.6,3054444544,4603993737,3696122,0.019018807949662226
11:27:01,9.7,3038007296,4603993737,3696122,0.01904094906828746
11:27:02,9.9,3037147136,4603993737,3696122,0.01906309012801807
11:27:03,7.9,3034021888,4603993737,3696122,0.0190848969252092
11:27:04,5.9,3033817088,4603993737,3696122,0.019106906187916755
11:27:05,5.9,3034062848,4603993737,3696122,0.019129042291641533
11:27:06,5.8,3036057600,4603993737,3696122,0.019151182571670228
11:27:07,5.4,3036053504,4603993737,3696122,0.019173322792808364
11:27:08,6.4,3036864512,4603993737,3696122,0.01919396538182166
11:27:09,4.9,3036946432,4603993737,3696122,0.01921592914087343
11:27:10,5.1,3037134848,4603993737,3696122,0.019238067259097925
11:27:11,5.3,3037134848,4603993737,3696122,0.01926020531844306
11:27:12,4.9,3037458432,4603993737,3696122,0.019282339045246063
11:27:13,5.3,3036909568,4603993737,3696122,0.019303916506460968
11:27:14,4.9,3035873280,4603993737,3696122,0.01932605374227588
11:27:15,4.8,3035869184,4603993737,3696122,0.01934819091921582
11:27:16,4.4,3035869184,4603993737,3696122,0.01937032803728101
11:27:17,5.4,3035611136,4603993737,3696122,0.019392460798556048
11:27:18,6.2,3035017216,4603993737,3696122,0.01941299297658524
11:27:19,5.4,3034501120,4603993737,3696122,0.01943512808541661
11:27:20,5.2,3034562560,4603993737,3696122,0.019457263135383936
11:27:21,5.5,3034816512,4603993737,3696122,0.019479398126487444
11:27:22,5.8,3034816512,4603993737,3696122,0.01950153305872737
11:27:23,5.3,3034791936,4603993737,3696122,0.0195231963439103
11:27:24,6.4,3035820032,4603993737,3696122,0.019545330624391875
11:27:25,6.6,3037097984,4603993737,3696122,0.019567464846013415
11:27:26,6.3,3040440320,4603993737,3696122,0.01958936893368738
11:27:27,6.8,3040956416,4603993737,3696122,0.019611502777936128
11:27:28,6.3,3041984512,4603993737,3696122,0.019633636563326926
11:27:29,6.3,3034173440,4603993737,3696122,0.01965577028986001
11:27:30,5.3,3034431488,4603993737,3696122,0.019677903957535617
11:27:31,6.1,3032399872,4603993737,3696122,0.019699915333575353
11:27:32,5.8,3033161728,4603993737,3696122,0.019722048746367418
11:27:33,7.0,3034664960,4603993737,3696122,0.019742384045760675
11:27:34,5.7,3034333184,4603993737,3696122,0.019786668471766248
11:27:35,5.8,3033186304,4603993737,3696337,0.01980835197890477
11:27:36,5.1,3037896704,4603993737,3696552,0.01983047382147577
11:27:37,5.2,3037958144,4603993737,3696767,0.01985259558562249
11:27:38,5.7,3039506432,4603993737,3696982,0.01987471727134534
11:27:39,4.7,3039727616,4603993737,3696982,0.019896838878644737
11:27:40,4.9,3039981568,4603993737,3697052,0.019918955994118477
11:27:41,4.7,3040038912,4603993737,3697052,0.01994094047346772
11:27:42,5.5,3035639808,4603993737,3697267,0.019962575156685997
11:27:43,5.5,3036778496,4603993737,3697482,0.01998415557775894
11:27:44,5.2,3037327360,4603993737,3697697,0.020006107069118054
11:27:45,5.3,3038355456,4603993737,3697912,0.020028222290890765
11:27:46,5.6,3038351360,4603993737,3697912,0.02005033742446991
11:27:47,5.7,3038310400,4603993737,3697912,0.020072452469856013
11:27:48,5.8,3036446720,4603993737,3697912,0.0200945674270496
11:27:49,6.1,3036794880,4603993737,3697912,0.020114645727202316
11:27:50,5.6,3035955200,4603993737,3697912,0.02013675827322535
11:27:51,6.0,3035951104,4603993737,3697912,0.020158870731075293
11:27:52,6.0,3036016640,4603993737,3697912,0.02018098310075267
11:27:53,6.6,3035742208,4603993737,3697912,0.020203095382258014
11:27:54,6.5,3035705344,4603993737,3698127,0.020225001480046998
11:27:55,6.4,3035705344,4603993737,3698342,0.0202471133602981
11:27:56,6.0,3035185152,4603993737,3698557,0.020269225152380544
11:27:57,6.1,3035181056,4603993737,3698772,0.020291336856294858
11:27:58,8.5,3035439104,4603993737,3698772,0.02031323698132229
11:27:59,5.7,3035164672,4603993737,3698772,0.020335204131502093
11:28:00,5.2,3035410432,4603993737,3698772,0.02035731518467978
11:28:01,5.5,3034636288,4603993737,3698772,0.020379426149694527
11:28:02,5.5,3034312704,4603993737,3698772,0.020401537026546863
11:28:03,6.3,3034439680,4603993737,3698772,0.020423647815237315
11:28:04,5.4,3035111424,4603993737,3698772,0.020445636232812887
11:28:05,4.7,3034816512,4603993737,3698772,0.02046774671318501
11:28:06,5.1,3035590656,4603993737,3698772,0.020489857105397885
11:28:07,5.1,3035971584,4603993737,3698772,0.02051196740945204
11:28:08,5.2,3036033024,4603993737,3698772,0.020534077625348
11:28:09,4.7,3036188672,4603993737,3698772,0.02055418444600853
11:28:10,5.2,3036250112,4603993737,3698772,0.020576292334849366
11:28:11,5.2,3036696576,4603993737,3698772,0.02059840013555076
11:28:12,5.1,3036696576,4603993737,3698772,0.020620507848113236
11:28:13,6.4,3036426240,4603993737,3698772,0.020641984545199995
11:28:14,5.7,3035639808,4603993737,3698772,0.020664091407043565
11:28:15,5.4,3035545600,4603993737,3698772,0.02068619818075518
11:28:16,6.3,3034603520,4603993737,3698772,0.02070830486633537
11:28:17,5.3,3033706496,4603993737,3698772,0.02073040228109728
11:28:18,6.3,3033403392,4603993737,3698772,0.020752357106206723
11:28:19,6.1,3033399296,4603993737,3698772,0.020774463356354855
11:28:21,5.9,3032596480,4603993737,3698772,0.020796569518375035
11:28:22,6.0,3032535040,4603993737,3698772,0.02081867559226779
11:28:23,6.0,3032637440,4603993737,3698772,0.02084078157803364
11:28:24,6.5,3032666112,4603993737,3698772,0.02086259176176781
11:28:25,5.9,3033743360,4603993737,3698772,0.020883217251176218
11:28:26,13.3,3017666560,4603993737,3698772,0.020904213527683468
11:28:27,8.9,3022069760,4603993737,3698772,0.020926297579923512
11:28:28,7.5,3023429632,4603993737,3698772,0.02094840006040934
11:28:29,8.5,3025776640,4603993737,3698772,0.020970070594070807
11:28:30,8.9,3019743232,4603993737,3698842,0.020992172444053533
11:28:31,8.2,3020038144,4603993737,3698842,0.02101427420594166
11:28:32,8.8,3020550144,4603993737,3698842,0.021036375879735704
11:28:33,7.9,3021242368,4603993737,3698842,0.021058477465436196
11:28:34,9.5,3026436096,4603993737,3698842,0.021080326895640645
11:28:35,8.5,3026370560,4603993737,3698842,0.021102428041384673
11:28:36,8.6,3026956288,4603993737,3698842,0.02112250388020839
11:28:37,7.4,3040067584,4603993737,3698842,0.021143114086251063
11:28:38,7.0,3033837568,4603993737,3698842,0.021133787930838574
11:28:39,5.0,3033833472,4603993737,3698842,0.02115584763545269
11:28:40,5.8,3034124288,4603993737,3698842,0.021200013617526995
11:28:41,5.4,3034128384,4603993737,3698842,0.021222073078208645
11:28:42,5.3,3034124288,4603993737,3698842,0.0212441230487903
11:28:43,5.2,3033808896,4603993737,3698842,0.02126581092041392
11:28:44,5.9,3033309184,4603993737,3698842,0.021287309712893214
11:28:45,5.7,3032510464,4603993737,3698842,0.021309363099831495
11:28:46,5.9,3029618688,4603993737,3698842,0.021331411664192737
11:28:47,5.9,3029753856,4603993737,3698842,0.021353464831771835
11:28:48,6.1,3029749760,4603993737,3698842,0.02137551316705085
11:28:49,6.4,3029934080,4603993737,3698842,0.021397414759043668
11:28:50,6.5,3029995520,4603993737,3698842,0.02141946270968803
11:28:51,6.2,3029925888,4603993737,3698842,0.021441510543365457
11:28:52,6.3,3029925888,4603993737,3698842,0.021463558260076877
11:28:53,5.8,3030245376,4603993737,3698842,0.02148560585982322
11:28:54,6.4,3030233088,4603993737,3698842,0.02150734908107475
11:28:55,6.5,3030233088,4603993737,3698842,0.021529396135804957
11:28:56,6.2,3030220800,4603993737,3698842,0.021550828568574074
11:28:57,5.9,3030216704,4603993737,3698842,0.02157287476238893
11:28:58,5.9,3029958656,4603993737,3698842,0.021594920839253334
11:28:59,5.1,3030183936,4603993737,3698842,0.021616966799168212
11:29:00,5.2,3029397504,4603993737,3698842,0.021639012642134494
11:29:01,7.4,3030142976,4603993737,3698842,0.021661058368153116
11:29:02,4.8,3030130688,4603993737,3698842,0.021682984162138326
11:29:03,6.0,3027787776,4603993737,3698842,0.021704808852909693
11:29:04,5.7,3024375808,4603993737,3698842,0.02172685388303968
11:29:05,5.4,3024371712,4603993737,3698842,0.021748898796229394
11:29:06,5.0,3024535552,4603993737,3698842,0.02176921143959906
11:29:07,4.7,3024400384,4603993737,3698842,0.021791254369577465
11:29:08,4.2,3024396288,4603993737,3698842,0.02181309470794874
11:29:09,5.1,3024748544,4603993737,3698842,0.02183513720002378
11:29:10,6.0,3024744448,4603993737,3698842,0.021857179575183946
11:29:11,5.5,3024740352,4603993737,3698842,0.021878274144498708
11:29:12,4.8,3024740352,4603993737,3698842,0.021900315333601914
11:29:13,5.5,3024736256,4603993737,3698842,0.02192173630758848
11:29:14,5.4,3024723968,4603993737,3698842,0.021943776641081797
11:29:15,6.0,3024723968,4603993737,3698842,0.021965816857681616
11:29:16,6.5,3024719872,4603993737,3698842,0.02198785695738886
11:29:17,6.1,3023945728,4603993737,3698842,0.022009882348781498
11:29:18,6.1,3024134144,4603993737,3698842,0.022031912462814243
11:29:19,5.8,3023577088,4603993737,3698842,0.022053781615852735
11:29:20,6.8,3023384576,4603993737,3698842,0.02207582105370391
11:29:21,9.1,3023605760,4603993737,3698842,0.022097860374669223
11:29:22,9.7,3020374016,4603993737,3698842,0.022118130260099046
11:29:23,8.5,3020075008,4603993737,3698842,0.022140167589136825
11:29:24,7.0,3016347648,4603993737,3698842,0.02216181305284388
11:29:25,8.8,3018174464,4603993737,3698842,0.022183849759656548
11:29:26,8.9,3040432128,4614346807,3706441,0.0222058863496108
11:29:27,7.6,3030437888,4614346807,3706441,0.02222792282270757
11:29:28,7.7,3031560192,4614346807,3706441,0.022249959178947783
11:29:29,7.5,3034836992,4614346807,3706441,0.022271793657134574
11:29:30,7.2,3028557824,4614346807,3706441,0.022293829580575512
11:29:31,8.0,3029209088,4614346891,3706525,0.022315865387164797
11:29:32,7.3,3035160576,4614346891,3706525,0.022337901076903362
11:29:33,5.8,3034984448,4614346891,3706525,0.02235993664979213
11:29:34,9.1,3035226112,4614346891,3706525,0.022381833640006434
11:29:35,7.6,3032748032,4614346891,3706525,0.022403774793013646
11:29:36,6.3,3032928256,4614346891,3706740,0.02242580978715366
11:29:37,21.7,3050106880,4614346891,3706955,0.022444497364759754
11:29:38,6.8,3055706112,4614346891,3707170,0.022465863815777268
11:29:39,6.5,3067285504,4614346891,3707385,0.022487849823576413
11:29:40,9.5,3078037504,4614346891,3707385,0.02250927872672145
11:29:41,17.1,3061641216,4614346891,3707385,0.02252993499451109
11:29:42,24.6,3099881472,4614346891,3707385,0.022551251086424744
11:29:43,22.1,3141054464,4614346891,3707600,0.022592870944353294
11:29:44,26.3,3238719488,4614346891,3707815,0.022630713344371233
11:29:45,19.2,3285987328,4614346891,3708104,0.02265242698897582
11:29:46,23.2,3331059712,4614346891,3708319,0.02267375948373594
11:29:47,30.7,3418636288,4614346891,3708393,0.022691809250179183
11:29:48,30.0,3443232768,4614346891,3708393,0.02271358217030154
11:29:49,18.9,3446820864,4614346891,3708393,0.02273478242923578
11:29:50,12.9,3434545152,4614346891,3708393,0.02275678471132544
11:29:51,24.4,3439509504,4614346891,3708393,0.022778098064126527
11:29:52,24.5,3473076224,4614346891,3708393,0.022798519354243527
11:29:53,25.2,3523002368,4614346891,3708393,0.02281952185818881
11:29:54,25.5,3546230784,4614346891,3708608,0.02284089035776779
11:29:55,13.8,3544096768,4614346891,3708823,0.022862681351157984
11:29:56,14.5,3547922432,4614346891,3709038,0.02288467382277994
11:29:57,12.0,3542040576,4614346891,3709253,0.022906448783232832
11:29:58,11.2,3529527296,4614346891,3709253,0.022928430636090718
11:29:59,7.2,3524395008,4614346891,3709253,0.022950422453280994
11:30:00,10.4,3526004736,4614346891,3709253,0.022972373569191865
11:30:01,7.8,3524202496,4614346891,3709253,0.022993674974032815
11:30:02,14.7,3463233536,4614346891,3709253,0.02301556408212695
11:30:03,11.9,3456847872,4614346891,3709253,0.02303553650735372
11:30:04,7.1,3453153280,4614346891,3709253,0.023055896981398413
11:30:05,9.2,3452497920,4614346891,3709253,0.023077511979457045
11:30:06,5.5,3444908032,4614346891,3709253,0.023099498165057054
11:30:07,7.6,3446398976,4614346891,3709253,0.023121458699294398
11:30:08,8.1,3446464512,4614346891,3709323,0.023131217065854727
11:30:09,8.3,3447156736,4614346891,3709323,0.023153048264182897
11:30:10,9.8,3439296512,4614346891,3709323,0.023175022133138407
11:30:11,8.1,3437367296,4614346891,3709323,0.02319664292538773
11:30:12,6.6,3433459712,4614346891,3709323,0.023218534255606736
11:30:13,6.1,3431636992,4614346891,3709323,0.023233524697633533
11:30:14,6.3,3429732352,4614346891,3709323,0.023255490996157223
11:30:15,6.5,3428671488,4614346891,3709323,0.023277400707888682
11:30:16,5.2,3423936512,4614346891,3709323,0.0232993666628165
11:30:17,5.8,3427471360,4614346891,3709323,0.023321317050439733
11:30:18,12.3,3518054400,4614346891,3709323,0.023319560332701203
11:30:19,34.8,3701338112,4614346891,3709323,0.023298014130025777
11:30:20,50.9,3925192704,4614346891,3709323,0.0232769414142859
11:30:21,83.6,4173365248,4614346891,3709323,0.023271779986575997
11:30:22,88.0,4341329920,4614346891,3709323,0.02322268437207193
11:30:23,90.3,4465610752,4614346891,3709323,0.023208080160055124
11:30:24,90.3,4591607808,4614346891,3709323,0.023187407106265972
11:30:25,80.6,4637511680,4614346891,3709323,0.023176632220297474
11:30:26,35.5,4656431104,4614346891,3709323,0.023196448968680238
11:30:27,30.3,4677861376,4614346891,3709323,0.023206168589995364
11:30:28,20.0,4658540544,4614346891,3709323,0.023238476847908723
11:30:29,13.3,4645928960,4614346891,3709323,0.023254145707052813
11:30:30,23.7,4676366336,4614346891,3709323,0.02329061509539511
11:30:31,89.5,4705914880,4614346891,3709323,0.02333102478222752
11:30:32,79.7,4781789184,4614346891,3709323,0.023366525059894318
11:30:33,63.2,4792303616,4614346891,3709323,0.023383729600943665
11:30:34,47.4,4847812608,4614346891,3709323,0.02337614707467306
11:30:35,85.5,4917014528,4614346891,3709323,0.023365515263598428
11:30:36,80.3,4959092736,4614346891,3709323,0.023381237884341242
11:30:37,34.9,4954476544,4614346891,3709323,0.023396028502578634
11:30:38,15.1,4997861376,4614346891,3709323,0.02338654419366475
11:30:39,12.0,4756525056,4614346891,3709323,0.023406245045048932
11:30:40,6.3,4764110848,4614346891,3709323,0.023425427330700598
11:30:41,31.1,4836368384,4614346891,3709323,0.023446132887159393
11:30:42,14.6,4833046528,4614346891,3709323,0.023467611353060937
11:30:43,28.2,4763115520,4614346891,3709323,0.0234873570511785
11:30:44,21.1,4642144256,4614346891,3709323,0.023508225182916637
11:30:45,21.3,4623056896,4614346891,3709323,0.02352937116838964
11:30:46,11.6,4620738560,4614346891,3709323,0.023550668767823402
11:30:47,12.2,4618518528,4614346891,3709323,0.0235714676980316
11:30:48,11.6,4612464640,4614346891,3709323,0.023613641999935306
11:30:49,17.4,4606423040,4614346891,3709323,0.023634544388089568
11:30:50,11.6,4612440064,4614346891,3709323,0.02365526707055286
11:30:51,13.8,4609495040,4614346891,3709323,0.02367624354186253
11:30:52,21.0,4609163264,4614346891,3709323,0.023696697792929673
11:30:53,11.8,4609806336,4614346891,3709323,0.02371773310219324
11:30:54,14.7,4532338688,4614346891,3709323,0.023738460380811476
11:30:55,23.3,4520448000,4614346891,3709323,0.023757250057345088
11:30:56,14.5,4515852288,4614346891,3709323,0.02379967913548528
11:30:57,13.7,4513939456,4614346891,3709323,0.023820682215715788
11:30:58,27.9,4552245248,4614346891,3709323,0.02384183336369251
11:30:59,45.3,4567474176,4614346891,3709323,0.023862942639263012
11:31:00,20.4,4561317888,4614346891,3709323,0.023874010726067273
11:31:01,42.1,4596699136,4614346891,3709323,0.02389513032757444
11:31:02,64.9,4696363008,4614346891,3709323,0.023912931079054858
11:31:03,82.9,4742754304,4614346891,3709323,0.023931648970314415
11:31:04,59.0,4722012160,4614346891,3709323,0.023952792320459066
11:31:05,31.3,4721774592,4614346891,3709323,0.023973335964010273
11:31:06,12.8,4728643584,4614346891,3709323,0.023994596261840064
11:31:07,16.6,4735033344,4614346891,3709323,0.024015897447163946
11:31:08,19.8,4716486656,4614346891,3709323,0.024037172323909943
11:31:09,17.6,4727971840,4614346891,3709323,0.02405824982586307
11:31:10,24.7,4725198848,4614346891,3709323,0.02407967918458194
11:31:11,18.8,4695416832,4614346891,3709323,0.024100412786873526
11:31:12,20.3,4681154560,4614346891,3709323,0.02410018959246558
11:31:13,18.7,4682584064,4614346891,3709323,0.02412085409359968
11:31:14,14.9,4679168000,4614346891,3709323,0.024141974624006513
11:31:15,18.1,4688031744,4614346891,3709323,0.024162891484066706
11:31:16,18.5,4681019392,4614346891,3709323,0.02418358333085683
11:31:17,18.4,4679360512,4614346891,3709323,0.024204622953778
11:31:18,18.7,4660506624,4614346891,3709323,0.024247592468172343
11:31:19,23.2,4664655872,4614346891,3709323,0.024268703428907235
11:31:20,11.3,4666503168,4614346891,3709323,0.024289918262702357
11:31:21,11.5,4667092992,4614346891,3709323,0.024311357646126547
11:31:22,15.9,4657737728,4614346891,3709323,0.024353884552251355
11:31:23,13.8,4635971584,4614346891,3709323,0.024396850846740835
11:31:24,14.8,4635320320,4614346891,3709323,0.024418289169390574
11:31:25,13.4,4638937088,4614346891,3709323,0.02443702793206119
11:31:26,14.5,4638318592,4614346891,3709323,0.024458463564963166
11:31:27,16.6,4638703616,4614346891,3709323,0.024479572259843443
11:31:28,9.8,4640813056,4614346891,3709323,0.024521877217518306
11:31:29,7.5,4633878528,4614346891,3709323,0.024542633757219424
11:31:30,24.9,4635291648,4614346891,3709323,0.024563030733550373
11:31:31,13.6,4632633344,4614346891,3709323,0.0246059800604375
11:31:32,20.2,4630212608,4614346891,3709323,0.024627162996568183
11:31:33,17.2,4627795968,4614346891,3709323,0.024648233913677254
11:31:34,11.3,4625829888,4614346891,3709323,0.02466966516472679
11:31:35,8.7,4625657856,4614346891,3709538,0.024712617604909285
11:31:36,7.1,4625711104,4614346891,3709753,0.024733713003362138
11:31:37,13.6,4611858432,4614346891,3709968,0.024755143378830592
11:31:38,11.3,4611854336,4614346891,3710183,0.024798094378382863
11:31:39,11.5,4616871936,4614346891,3710183,0.02481888323097517
11:31:40,14.3,4615991296,4614346891,3710183,0.024839900758784707
11:31:41,19.4,4617175040,4614346891,3710183,0.024861297369045136
11:31:42,35.4,4588158976,4614346891,3710183,0.024882725894011748
11:31:43,19.4,4584996864,4614346891,3710398,0.02490348956111689
11:31:44,8.5,4584812544,4614346891,3710613,0.02492465430898145
11:31:45,12.0,4580139008,4614346891,3710828,0.024946081541508562
11:31:46,8.4,4580388864,4614346891,3711043,0.024967336643263196
11:31:47,8.8,4581208064,4614346891,3711043,0.02498876339682097
11:31:48,18.7,4537528320,4614346891,3711043,0.02501018998435518
11:31:49,13.9,4532711424,4614346891,3711043,0.02503161640586775
11:31:50,10.8,4532932608,4614346891,3711043,0.02505250345050347
11:31:51,11.1,4533694464,4614346891,3711043,0.025092530049569045
11:31:52,10.4,4533018624,4614346891,3711043,0.025113401695800203
11:31:53,15.4,4533788672,4614346891,3711043,0.025134439933718677
11:31:54,14.4,4533276672,4614346891,3711258,0.02515584005254106
11:31:55,9.5,4542509056,4614346891,3711473,0.02517702325490816
11:31:56,12.5,4575993856,4635054483,3731706,0.025219898090738588
11:31:57,9.1,4578398208,4635054483,3731921,0.025240895350290317
11:31:58,9.2,4577017856,4635054483,3731921,0.025262304870078536
11:31:59,8.0,4577554432,4635054483,3731921,0.025305226815040795
11:32:00,7.2,4566269952,4635054483,3731921,0.02532640698062051
11:32:01,7.7,4566343680,4635054483,3731921,0.025347182979603318
11:32:02,7.9,4572606464,4635054483,3731921,0.02539006427613115
11:32:03,12.0,4548227072,4635054483,3731921,0.025411466456245667
11:32:04,9.9,4539310080,4635054483,3731921,0.0254328684429474
11:32:05,9.5,4539166720,4635054483,3731921,0.025454264759318147
11:32:06,17.4,4524044288,4635054483,3731921,0.02549351327235866
11:32:07,14.9,4525719552,4635054483,3731921,0.025514565702991633
11:32:08,14.1,4534169600,4635054483,3731921,0.0255318096342251
11:32:09,12.8,4541161472,4635054483,3731921,0.025552901442695734
11:32:10,11.1,4545478656,4635054483,3731921,0.025574295101769673
11:32:11,14.3,4545773568,4635054483,3731921,0.025594532491667526
11:32:12,22.3,4585840640,4635054483,3731921,0.025630470328806467
11:32:13,22.1,4601315328,4635054483,3731921,0.025649496088451844
11:32:14,17.0,4644642816,4635054483,3731995,0.02567083050834157
11:32:15,20.1,4640141312,4635054483,3731995,0.025691485250561315
11:32:16,14.7,4646944768,4635054483,3731995,0.025711934110374066
11:32:17,12.7,4669325312,4635054483,3732143,0.025733238755977415
11:32:18,14.9,4629553152,4635054483,3732143,0.025754327151542397
11:32:19,21.2,4625297408,4635054483,3732143,0.025774982681425838
11:32:20,18.8,4625014784,4635054483,3732143,0.025795941846918496
11:32:21,21.4,4635148288,4635054483,3732143,0.025815818002997083
11:32:22,9.7,4633686016,4635054483,3732143,0.025836741243209393
11:32:23,13.3,4628074496,4635054483,3732143,0.025858119315123097
11:32:24,8.6,4631535616,4635054483,3732143,0.025878813000750463
11:32:25,12.4,4621975552,4635054483,3732143,0.02589991177909718
11:32:26,25.9,4590006272,4635054483,3732143,0.02592089291672913
11:32:27,11.9,4596887552,4635054483,3732143,0.02594226910171508
11:32:28,6.3,4595937280,4635054483,3732143,0.02598513259241675
