,timestamp,bufferLevel,frameRate,bitrate,resolution,calculatedBitrate,CPU_use,RAM_filled,Net_bytes_sent,Net_bytes_received,Disk_IO_percentage
104,2022-12-04 11:27:40,529.845,18,590,426x240,2697,4.7,3039723520,2812722673,3142911,0.0030797940858536
105,2022-12-04 11:27:41,529.048,18,590,426x240,2697,4.8,3039977472,2812722743,3142911,0.0031019240736505
106,2022-12-04 11:27:42,527.987,18,590,426x240,2697,4.9,3039518720,2812722743,3142911,0.0031240744444783
107,2022-12-04 11:27:43,526.923,18,590,426x240,2697,5.5,3035631616,2812722743,3143126,0.0031460651006167
108,2022-12-04 11:27:44,525.861,18,590,426x240,2697,5.3,3036811264,2812722743,3143341,0.0031903426555404
109,2022-12-04 11:27:45,525.064,18,590,426x240,2697,5.2,3037843456,2812722743,3143556,0.0032124914072778
110,2022-12-04 11:27:46,524.002,18,590,426x240,2697,5.2,3038355456,2812722743,3143771,0.0032346400706879
111,2022-12-04 11:27:47,522.939,18,590,426x240,2697,6.1,3038351360,2812722743,3143771,0.0032567886457713
112,2022-12-04 11:27:48,521.877,18,590,426x240,2697,5.2,3038306304,2812722743,3143771,0.0032789371325284
113,2022-12-04 11:27:49,521.08,18,590,426x240,2697,6.1,3036905472,2812722743,3143771,0.0033007754662442
114,2022-12-04 11:27:50,520.017,18,590,426x240,2697,5.9,3037052928,2812722743,3143771,0.0033228974048226
115,2022-12-04 11:27:51,518.955,18,590,426x240,2697,5.5,3035951104,2812722743,3143771,0.0033450433850465
116,2022-12-04 11:27:52,517.893,18,590,426x240,2697,6.3,3035951104,2812722743,3143771,0.0033671892769642
117,2022-12-04 11:27:53,516.831,18,590,426x240,2697,6.3,3036016640,2812722743,3143771,0.0033893350805761
118,2022-12-04 11:27:54,516.033,18,590,426x240,2697,6.7,3035705344,2812722743,3143986,0.003411446032779
119,2022-12-04 11:27:55,514.971,18,590,426x240,2697,6.6,3035705344,2812722743,3144201,0.0034335914341862
120,2022-12-04 11:27:56,513.908,18,590,426x240,2697,6.1,3035963392,2812722743,3144416,0.0034557367472911
121,2022-12-04 11:27:57,512.846,18,590,426x240,2697,6.0,3035185152,2812722743,3144631,0.0034778819720942
122,2022-12-04 11:27:58,512.049,18,590,426x240,2697,6.1,3035181056,2812722743,3144631,0.003500027108596
123,2022-12-04 11:27:59,510.987,18,590,426x240,2697,8.4,3035181056,2812722743,3144631,0.0035221105195085
124,2022-12-04 11:28:00,509.924,18,590,426x240,2697,5.1,3035156480,2812722743,3144631,0.0035442550920008
125,2022-12-04 11:28:01,508.862,18,590,426x240,2697,5.6,3034378240,2812722743,3144631,0.0035663995761965
126,2022-12-04 11:28:02,508.065,18,590,426x240,2697,5.4,3034710016,2812722743,3144631,0.0035885439720961
127,2022-12-04 11:28:03,507.002,18,590,426x240,2697,6.1,3035623424,2812722743,3144631,0.0036106882797003
128,2022-12-04 11:28:04,505.94,18,590,426x240,2697,5.7,3034918912,2812722743,3144631,0.003632810771594
129,2022-12-04 11:28:05,504.878,18,590,426x240,2697,5.0,3035107328,2812722743,3144631,0.0036549547702116
130,2022-12-04 11:28:06,504.081,18,590,426x240,2697,4.8,3034816512,2812722743,3144631,0.0036770986805362
131,2022-12-04 11:28:07,503.018,18,590,426x240,2697,5.4,3035971584,2812722743,3144631,0.0036992425025685
132,2022-12-04 11:28:08,501.956,18,590,426x240,2697,5.1,3035967488,2812722743,3144631,0.003721386236309
133,2022-12-04 11:28:09,500.893,18,590,426x240,2697,5.1,3036033024,2812722743,3144631,0.0037435149556468
134,2022-12-04 11:28:10,499.831,18,590,426x240,2697,4.9,3036188672,2812722743,3144631,0.0037653072892196
135,2022-12-04 11:28:11,499.035,18,590,426x240,2697,5.0,3036700672,2812722743,3144631,0.0038095965842093
136,2022-12-04 11:28:12,497.972,18,590,426x240,2697,5.1,3036696576,2812722743,3144631,0.003831737763398
137,2022-12-04 11:28:13,496.909,18,590,426x240,2697,5.7,3036692480,2812722743,3144631,0.0038537610631596
138,2022-12-04 11:28:14,495.847,18,590,426x240,2697,5.8,3035258880,2812722743,3144631,0.0038759013893168
139,2022-12-04 11:28:15,495.05,18,590,426x240,2697,5.8,3035287552,2812722743,3144631,0.0038980416272086
140,2022-12-04 11:28:16,493.987,18,590,426x240,2697,5.9,3035541504,2812722743,3144631,0.0039201817768356
141,2022-12-04 11:28:17,492.925,18,590,426x240,2697,5.5,3033894912,2812722743,3144631,0.003942320091918
142,2022-12-04 11:28:18,491.863,18,590,426x240,2697,5.8,3033403392,2812722743,3144631,0.0039644310800544
143,2022-12-04 11:28:19,491.066,18,590,426x240,2697,6.3,3033399296,2812722743,3144631,0.0039865707933303
144,2022-12-04 11:28:20,490.003,18,590,426x240,2697,5.6,3033657344,2812722743,3144631,0.0040087104183449
145,2022-12-04 11:28:21,488.941,18,590,426x240,2697,6.1,3032563712,2812722743,3144631,0.0040308499550986
146,2022-12-04 11:28:22,487.879,18,590,426x240,2697,6.2,3032465408,2812722743,3144631,0.004052989403592
147,2022-12-04 11:28:23,487.082,18,590,426x240,2697,6.1,3032858624,2812722743,3144631,0.0040751134207603
148,2022-12-04 11:28:24,486.019,18,590,426x240,2697,6.4,3033694208,2812722743,3144631,0.0040972099605831
149,2022-12-04 11:28:25,484.957,18,590,426x240,2697,7.1,3037057024,2812722743,3144631,0.0041190578231011
150,2022-12-04 11:28:26,483.894,18,590,426x240,2697,12.2,3017539584,2812722743,3144631,0.0041631189733039
151,2022-12-04 11:28:27,482.832,18,590,426x240,2697,10.1,3023454208,2812722743,3144631,0.0041852511748597
152,2022-12-04 11:28:28,482.035,18,590,426x240,2697,7.8,3024932864,2812722743,3144631,0.0042073003303837
153,2022-12-04 11:28:29,480.973,18,590,426x240,2697,8.8,3019513856,2812722743,3144631,0.0042294355873567
154,2022-12-04 11:28:30,479.91,18,590,426x240,2697,7.5,3019739136,2812722743,3144701,0.004251570756102
155,2022-12-04 11:28:31,478.848,18,590,426x240,2697,9.0,3020038144,2812722743,3144701,0.0042737058366199
156,2022-12-04 11:28:32,478.051,18,590,426x240,2697,7.8,3020804096,2812722743,3144701,0.0042958408289112
157,2022-12-04 11:28:33,476.988,18,590,426x240,2697,9.3,3026440192,2812722743,3144701,0.004317924101523
158,2022-12-04 11:28:34,475.926,18,590,426x240,2697,8.6,3026436096,2812722743,3144701,0.0043400586527926
159,2022-12-04 11:28:35,474.864,18,590,426x240,2697,8.4,3026366464,2812722743,3144701,0.0043617749102736
160,2022-12-04 11:28:36,474.066,18,590,426x240,2697,7.9,3027210240,2812722743,3144701,0.0043839071639021
161,2022-12-04 11:28:37,473.005,18,590,426x240,2697,9.1,3032334336,2812722743,3144701,0.0043991880734695
162,2022-12-04 11:28:38,471.942,18,590,426x240,2697,4.7,3033833472,2812722743,3144701,0.0044433911961609
163,2022-12-04 11:28:39,470.879,18,590,426x240,2697,5.3,3034611712,2812722743,3144701,0.0044654877484259
164,2022-12-04 11:28:40,470.083,18,590,426x240,2697,5.9,3034124288,2812722743,3144701,0.0044875842029962
165,2022-12-04 11:28:41,469.02,18,590,426x240,2697,5.3,3034112000,2812722743,3144701,0.0045096795629501
166,2022-12-04 11:28:42,467.958,18,590,426x240,2697,4.9,3034124288,2812722743,3144701,0.0045538015068661
167,2022-12-04 11:28:43,466.896,18,590,426x240,2697,5.8,3033907200,2812722743,3144701,0.0045757768541733
168,2022-12-04 11:28:44,465.833,18,590,426x240,2697,5.9,3032600576,2812722743,3144701,0.0045978708763121
169,2022-12-04 11:28:45,465.036,18,590,426x240,2697,5.2,3032186880,2812722743,3144701,0.0046199637697578
170,2022-12-04 11:28:46,463.973,18,590,426x240,2697,5.9,3029622784,2812722743,3144701,0.0046420575721243
171,2022-12-04 11:28:47,462.911,18,590,426x240,2697,6.2,3029753856,2812722743,3144701,0.0046641502360369
172,2022-12-04 11:28:48,461.849,18,590,426x240,2697,6.5,3029938176,2812722743,3144701,0.004686210670369
173,2022-12-04 11:28:49,461.052,18,590,426x240,2697,6.0,3029934080,2812722743,3144701,0.0047083029485691
174,2022-12-04 11:28:50,459.989,18,590,426x240,2697,6.6,3029925888,2812722743,3144701,0.0047303951095672
175,2022-12-04 11:28:51,458.927,18,590,426x240,2697,6.2,3029925888,2812722743,3144701,0.004752487153364
176,2022-12-04 11:28:52,457.864,18,590,426x240,2697,6.0,3030183936,2812722743,3144701,0.0047745790799607
177,2022-12-04 11:28:53,457.067,18,590,426x240,2697,5.9,3030237184,2812722743,3144701,0.0047966528646848
178,2022-12-04 11:28:54,456.005,18,590,426x240,2697,7.0,3030233088,2812722743,3144701,0.0048186944123259
179,2022-12-04 11:28:55,454.943,18,590,426x240,2697,6.1,3030228992,2812722743,3144701,0.0048407856749878
180,2022-12-04 11:28:56,453.88,18,590,426x240,2697,6.4,3030220800,2812722743,3144701,0.0048627381636532
181,2022-12-04 11:28:57,453.084,18,590,426x240,2697,5.9,3029983232,2812722743,3144701,0.0048848285624104
182,2022-12-04 11:28:58,452.021,18,590,426x240,2697,5.1,3029954560,2812722743,3144701,0.0049069188439829
183,2022-12-04 11:28:59,450.958,18,590,426x240,2697,4.9,3030183936,2812722743,3144701,0.0049290090083718
184,2022-12-04 11:29:00,449.896,18,590,426x240,2697,7.7,3030142976,2812722743,3144701,0.0049510990555778
185,2022-12-04 11:29:01,448.833,18,590,426x240,2697,5.2,3030142976,2812722743,3144701,0.0049731615050775
186,2022-12-04 11:29:02,448.037,18,590,426x240,2697,4.9,3029999616,2812722743,3144701,0.0049952511959316
187,2022-12-04 11:29:03,446.974,18,590,426x240,2697,6.6,3024453632,2812722743,3144701,0.0050172897573245
188,2022-12-04 11:29:04,445.912,18,590,426x240,2697,5.1,3024371712,2812722743,3144701,0.0050393789893702
189,2022-12-04 11:29:05,444.849,18,590,426x240,2697,5.3,3024306176,2812722743,3144701,0.0050614681042414
190,2022-12-04 11:29:06,444.052,18,590,426x240,2697,4.8,3024531456,2812722743,3144701,0.0050831537654014
191,2022-12-04 11:29:07,442.99,18,590,426x240,2697,4.3,3024400384,2812722743,3144701,0.0051273403711973
192,2022-12-04 11:29:08,441.928,18,590,426x240,2697,4.7,3024396288,2812722743,3144701,0.0051493795218679
193,2022-12-04 11:29:09,440.865,18,590,426x240,2697,5.5,3024744448,2812722743,3144701,0.0051714661482235
194,2022-12-04 11:29:10,440.069,18,590,426x240,2697,5.6,3024744448,2812722743,3144701,0.0051935526574303
195,2022-12-04 11:29:11,439.006,18,590,426x240,2697,5.3,3024736256,2812722743,3144701,0.0052154131369627
196,2022-12-04 11:29:12,437.943,18,590,426x240,2697,4.9,3024736256,2812722743,3144701,0.0052374984558219
197,2022-12-04 11:29:13,436.881,18,590,426x240,2697,5.5,3024736256,2812722743,3144701,0.0052594348847708
198,2022-12-04 11:29:14,436.084,18,590,426x240,2697,5.5,3024723968,2812722743,3144701,0.0052815193450562
199,2022-12-04 11:29:15,435.021,18,590,426x240,2697,6.4,3024723968,2812722743,3144701,0.0053036036882143
200,2022-12-04 11:29:16,433.959,18,590,426x240,2697,6.6,3024019456,2812722743,3144701,0.0053256843835907
201,2022-12-04 11:29:17,432.897,18,590,426x240,2697,5.5,3024134144,2812722743,3144701,0.005347766114344
202,2022-12-04 11:29:18,431.834,18,590,426x240,2697,6.2,3023327232,2812722743,3144701,0.0053698085497517
203,2022-12-04 11:29:19,431.037,18,590,426x240,2697,6.2,3023577088,2812722743,3144701,0.005391892229333
204,2022-12-04 11:29:20,429.975,18,590,426x240,2697,6.9,3023384576,2812722743,3144701,0.0054139757917939
205,2022-12-04 11:29:21,428.912,18,590,426x240,2697,10.0,3022671872,2812722743,3144701,0.0054356292237987
206,2022-12-04 11:29:22,427.85,18,590,426x240,2697,8.9,3020804096,2812722743,3144701,0.0054577059825516
207,2022-12-04 11:29:23,427.053,18,590,426x240,2697,9.0,3019649024,2812722743,3144701,0.005479690565409
208,2022-12-04 11:29:24,425.991,18,590,426x240,2697,6.7,3016769536,2812722743,3144701,0.0055017715041379
209,2022-12-04 11:29:25,424.928,18,590,426x240,2697,8.7,3018428416,2812722743,3144701,0.0055238523257738
210,2022-12-04 11:29:26,423.866,18,590,426x240,2697,8.9,3039363072,2812722743,3144775,0.0055459330303176
211,2022-12-04 11:29:27,423.069,18,590,426x240,2697,8.5,3031396352,2812722743,3144775,0.0055680136177704
212,2022-12-04 11:29:28,422.006,18,590,426x240,2697,6.7,3031810048,2812722743,3144775,0.0055900434476736
213,2022-12-04 11:29:29,420.944,18,590,426x240,2697,8.1,3034304512,2812722743,3144775,0.0056121236010566
214,2022-12-04 11:29:30,419.882,18,590,426x240,2697,7.7,3029147648,2812722743,3144775,0.0056342036373534
215,2022-12-04 11:29:31,419.084,18,590,426x240,2697,6.4,3029663744,2812722743,3144775,0.005656283556565
216,2022-12-04 11:29:32,418.022,18,590,426x240,2697,7.3,3035160576,2812722743,3144775,0.0056783633586922
217,2022-12-04 11:29:33,416.96,18,590,426x240,2697,6.7,3036553216,2812722743,3144775,0.0057004077780075
218,2022-12-04 11:29:34,415.898,18,590,426x240,2697,8.7,3035004928,2812722743,3144775,0.0057224872094677
219,2022-12-04 11:29:35,414.835,18,590,426x240,2697,7.9,3033231360,2812722743,3144990,0.0057445424085319
220,2022-12-04 11:29:36,414.038,18,590,426x240,2697,5.2,3032858624,2812722743,3145205,0.00576662151321
221,2022-12-04 11:29:37,412.976,18,590,426x240,2697,23.4,3050373120,2812722743,3145420,0.0057878386023651
222,2022-12-04 11:29:38,411.913,18,590,426x240,2697,4.8,3055996928,2812722743,3145635,0.0058318311949952
223,2022-12-04 11:29:39,410.851,18,590,426x240,2697,7.8,3075477504,2812722743,3145635,0.0058537649980638
224,2022-12-04 11:29:40,410.054,18,590,426x240,2697,12.0,3045527552,2812722743,3145635,0.0058757638216851
225,2022-12-04 11:29:41,408.991,18,590,426x240,2697,21.2,3096391680,2812722743,3145635,0.0058973815846639
226,2022-12-04 11:29:42,407.929,18,590,426x240,2697,19.3,3100315648,2812722743,3145635,0.0059414963603365
227,2022-12-04 11:29:43,406.866,18,590,426x240,2697,25.3,3178332160,2812722743,3145850,0.0059629093785742
228,2022-12-04 11:29:44,406.07,18,590,426x240,2697,28.1,3268046848,2823081423,3158572,0.0059833226472515
229,2022-12-04 11:29:45,405.007,18,590,426x240,2697,14.7,3299557376,2823081423,3158787,0.0060053032126164
230,2022-12-04 11:29:46,403.945,18,590,426x240,2697,32.4,3374809088,2823081423,3159076,0.0060271819281683
231,2022-12-04 11:29:47,402.882,18,590,426x240,2697,28.5,3433119744,2823081423,3159076,0.0060481258645895
232,2022-12-04 11:29:48,402.086,18,590,426x240,2697,24.0,3450580992,2823081423,3159076,0.0060701805580725
233,2022-12-04 11:29:49,401.023,18,590,426x240,2697,16.5,3450134528,2823081507,3159160,0.0060920199615187
234,2022-12-04 11:29:50,399.96,18,590,426x240,2697,15.6,3429621760,2823081507,3159160,0.0061138900740222
235,2022-12-04 11:29:51,398.898,18,590,426x240,2697,24.3,3445313536,2823081507,3159160,0.0061580132968943
236,2022-12-04 11:29:52,397.835,18,590,426x240,2697,28.9,3493658624,2823081507,3159160,0.0061795258185002
237,2022-12-04 11:29:53,397.039,18,590,426x240,2697,22.8,3533377536,2823081507,3159160,0.0062012465609012
238,2022-12-04 11:29:54,395.976,18,590,426x240,2697,23.8,3548377088,2823081507,3159375,0.0062232395183653
239,2022-12-04 11:29:55,394.914,18,590,426x240,2697,11.2,3546800128,2823081507,3159590,0.0062452870702475
240,2022-12-04 11:29:56,393.852,18,590,426x240,2697,14.9,3548004352,2823081507,3159805,0.0062673344761655
241,2022-12-04 11:29:57,393.055,18,590,426x240,2697,11.4,3543711744,2823081507,3160020,0.006289322055218
242,2022-12-04 11:29:58,391.992,18,590,426x240,2697,9.5,3521228800,2823081507,3160020,0.0063113661746522
