12/4/2022, 11:25:44;0;18;590;426x240;0
12/4/2022, 11:25:45;0;18;590;426x240;0
12/4/2022, 11:25:46;0;18;590;426x240;0
12/4/2022, 11:25:47;0;18;590;426x240;0
12/4/2022, 11:25:48;0;18;590;426x240;0
12/4/2022, 11:25:49;0;18;590;426x240;0
12/4/2022, 11:25:50;0;18;590;426x240;0
12/4/2022, 11:25:51;0;18;590;426x240;0
12/4/2022, 11:25:52;0;18;590;426x240;0
12/4/2022, 11:25:54;634.626;18;590;426x240;77
12/4/2022, 11:25:55;633.268;18;590;426x240;97
12/4/2022, 11:25:55;632.32;18;590;426x240;139
[13004][SourceBufferSink][audio] SourceBuffer append failed "QuotaExceededError: Failed to execute 'appendBuffer' on 'SourceBuffer': The SourceBuffer is full, and cannot free space to append additional buffers." 
[13004][BufferController][audio] Quota exceeded, Critical Buffer: 504.65279920000006 
[13005][BufferController][audio] Clearing playback buffer to overcome quota exceed situation 
12/4/2022, 11:25:56;631.524;18;590;426x240;188
12/4/2022, 11:25:57;630.461;18;590;426x240;297
12/4/2022, 11:25:58;629.399;18;590;426x240;429
12/4/2022, 11:25:59;628.336;18;590;426x240;579
12/4/2022, 11:26:00;627.539;18;590;426x240;718
12/4/2022, 11:26:01;626.477;18;590;426x240;862
12/4/2022, 11:26:02;625.415;18;590;426x240;981
12/4/2022, 11:26:03;624.352;18;590;426x240;1134
12/4/2022, 11:26:04;623.555;18;590;426x240;1253
12/4/2022, 11:26:05;622.493;18;590;426x240;1385
12/4/2022, 11:26:06;621.43;18;590;426x240;1521
12/4/2022, 11:26:07;620.369;18;590;426x240;1627
12/4/2022, 11:26:08;619.571;18;590;426x240;1757
12/4/2022, 11:26:09;618.509;18;590;426x240;1878
12/4/2022, 11:26:10;617.446;18;590;426x240;2002
12/4/2022, 11:26:11;616.384;18;590;426x240;2116
12/4/2022, 11:26:12;615.322;18;590;426x240;2255
12/4/2022, 11:26:13;614.525;18;590;426x240;2387
12/4/2022, 11:26:14;613.462;18;590;426x240;2470
12/4/2022, 11:26:15;612.4;18;590;426x240;2583
12/4/2022, 11:26:16;611.337;18;590;426x240;2698
12/4/2022, 11:26:17;610.54;18;590;426x240;2782
12/4/2022, 11:26:18;609.478;18;590;426x240;2782
12/4/2022, 11:26:19;608.416;18;590;426x240;2782
12/4/2022, 11:26:20;607.353;18;590;426x240;2782
12/4/2022, 11:26:21;606.556;18;590;426x240;2782
12/4/2022, 11:26:22;605.494;18;590;426x240;2782
12/4/2022, 11:26:23;604.432;18;590;426x240;2782
12/4/2022, 11:26:24;603.369;18;590;426x240;2782
12/4/2022, 11:26:25;602.572;18;590;426x240;2782
12/4/2022, 11:26:26;601.51;18;590;426x240;2782
12/4/2022, 11:26:27;600.447;18;590;426x240;2782
12/4/2022, 11:26:28;599.385;18;590;426x240;2782
12/4/2022, 11:26:29;598.323;18;590;426x240;2782
12/4/2022, 11:26:30;597.525;18;590;426x240;2782
12/4/2022, 11:26:31;596.463;18;590;426x240;2782
12/4/2022, 11:26:32;595.4;18;590;426x240;2782
12/4/2022, 11:26:33;594.339;18;590;426x240;2782
12/4/2022, 11:26:34;593.541;18;590;426x240;2782
12/4/2022, 11:26:35;592.479;18;590;426x240;2782
12/4/2022, 11:26:36;591.417;18;590;426x240;2782
12/4/2022, 11:26:37;590.354;18;590;426x240;2782
12/4/2022, 11:26:38;589.557;18;590;426x240;2782
12/4/2022, 11:26:39;588.495;18;590;426x240;2782
12/4/2022, 11:26:40;587.433;18;590;426x240;2782
12/4/2022, 11:26:41;586.37;18;590;426x240;2782
12/4/2022, 11:26:42;585.573;18;590;426x240;2782
12/4/2022, 11:26:43;584.511;18;590;426x240;2782
12/4/2022, 11:26:44;583.448;18;590;426x240;2782
12/4/2022, 11:26:45;582.386;18;590;426x240;2782
12/4/2022, 11:26:46;581.323;18;590;426x240;2782
12/4/2022, 11:26:47;580.527;18;590;426x240;2782
12/4/2022, 11:26:48;579.464;18;590;426x240;2782
12/4/2022, 11:26:49;578.402;18;590;426x240;2782
12/4/2022, 11:26:50;577.339;18;590;426x240;2782
12/4/2022, 11:26:51;576.542;18;590;426x240;2782
12/4/2022, 11:26:52;575.48;18;590;426x240;2782
12/4/2022, 11:26:53;574.417;18;590;426x240;2782
12/4/2022, 11:26:54;573.355;18;590;426x240;2782
12/4/2022, 11:26:55;572.559;18;590;426x240;2782
12/4/2022, 11:26:56;571.496;18;590;426x240;2782
12/4/2022, 11:26:57;570.433;18;590;426x240;2782
12/4/2022, 11:26:58;569.371;18;590;426x240;2782
12/4/2022, 11:26:59;568.574;18;590;426x240;2782
12/4/2022, 11:27:00;567.512;18;590;426x240;2782
12/4/2022, 11:27:01;566.449;18;590;426x240;2782
12/4/2022, 11:27:02;565.387;18;590;426x240;2782
12/4/2022, 11:27:03;564.324;18;590;426x240;2782
12/4/2022, 11:27:04;563.527;18;590;426x240;2782
12/4/2022, 11:27:05;562.465;18;590;426x240;2782
12/4/2022, 11:27:06;561.403;18;590;426x240;2782
12/4/2022, 11:27:07;560.34;18;590;426x240;2782
12/4/2022, 11:27:08;559.543;18;590;426x240;2782
12/4/2022, 11:27:09;558.481;18;590;426x240;2782
12/4/2022, 11:27:10;557.418;18;590;426x240;2782
12/4/2022, 11:27:11;556.356;18;590;426x240;2782
12/4/2022, 11:27:12;555.559;18;590;426x240;2782
12/4/2022, 11:27:13;554.497;18;590;426x240;2782
12/4/2022, 11:27:14;553.434;18;590;426x240;2782
12/4/2022, 11:27:15;552.372;18;590;426x240;2782
12/4/2022, 11:27:16;551.575;18;590;426x240;2782
12/4/2022, 11:27:17;550.513;18;590;426x240;2782
12/4/2022, 11:27:18;549.451;18;590;426x240;2782
12/4/2022, 11:27:19;548.388;18;590;426x240;2782
12/4/2022, 11:27:20;547.325;18;590;426x240;2782
12/4/2022, 11:27:21;546.528;18;590;426x240;2782
12/4/2022, 11:27:22;545.466;18;590;426x240;2782
12/4/2022, 11:27:23;544.403;18;590;426x240;2782
12/4/2022, 11:27:24;543.341;18;590;426x240;2782
12/4/2022, 11:27:25;542.545;18;590;426x240;2782
12/4/2022, 11:27:26;541.482;18;590;426x240;2782
12/4/2022, 11:27:27;540.419;18;590;426x240;2782
12/4/2022, 11:27:28;539.357;18;590;426x240;2782
12/4/2022, 11:27:29;538.56;18;590;426x240;2782
12/4/2022, 11:27:30;537.498;18;590;426x240;2782
12/4/2022, 11:27:31;536.435;18;590;426x240;2782
12/4/2022, 11:27:32;535.373;18;590;426x240;2782
12/4/2022, 11:27:33;534.576;18;590;426x240;2782
12/4/2022, 11:27:34;533.513;18;590;426x240;2782
12/4/2022, 11:27:35;532.451;18;590;426x240;2782
12/4/2022, 11:27:36;531.389;18;590;426x240;2782
12/4/2022, 11:27:37;530.326;18;590;426x240;2782
12/4/2022, 11:27:38;529.529;18;590;426x240;2782
12/4/2022, 11:27:39;528.467;18;590;426x240;2782
12/4/2022, 11:27:40;527.404;18;590;426x240;2782
12/4/2022, 11:27:41;526.342;18;590;426x240;2782
12/4/2022, 11:27:42;525.545;18;590;426x240;2782
12/4/2022, 11:27:43;524.483;18;590;426x240;2782
12/4/2022, 11:27:44;523.42;18;590;426x240;2782
12/4/2022, 11:27:45;522.358;18;590;426x240;2782
12/4/2022, 11:27:46;521.451;18;590;426x240;2782
12/4/2022, 11:27:47;520.498;18;590;426x240;2782
12/4/2022, 11:27:48;519.436;18;590;426x240;2782
12/4/2022, 11:27:49;518.374;18;590;426x240;2782
12/4/2022, 11:27:50;517.577;18;590;426x240;2782
12/4/2022, 11:27:51;516.514;18;590;426x240;2782
12/4/2022, 11:27:52;515.452;18;590;426x240;2782
12/4/2022, 11:27:53;514.389;18;590;426x240;2782
12/4/2022, 11:27:54;513.327;18;590;426x240;2782
12/4/2022, 11:27:55;512.53;18;590;426x240;2782
12/4/2022, 11:27:56;511.468;18;590;426x240;2782
12/4/2022, 11:27:57;510.405;18;590;426x240;2782
12/4/2022, 11:27:58;509.343;18;590;426x240;2782
12/4/2022, 11:27:59;508.546;18;590;426x240;2782
12/4/2022, 11:28:00;507.484;18;590;426x240;2782
12/4/2022, 11:28:01;506.421;18;590;426x240;2782
12/4/2022, 11:28:02;505.359;18;590;426x240;2782
12/4/2022, 11:28:03;504.562;18;590;426x240;2782
12/4/2022, 11:28:04;503.499;18;590;426x240;2782
12/4/2022, 11:28:05;502.437;18;590;426x240;2782
12/4/2022, 11:28:06;501.374;18;590;426x240;2782
12/4/2022, 11:28:07;500.577;18;590;426x240;2782
12/4/2022, 11:28:08;499.515;18;590;426x240;2782
12/4/2022, 11:28:09;498.452;18;590;426x240;2782
12/4/2022, 11:28:10;497.391;18;590;426x240;2782
12/4/2022, 11:28:11;496.328;18;590;426x240;2782
12/4/2022, 11:28:12;495.531;18;590;426x240;2782
12/4/2022, 11:28:13;494.468;18;590;426x240;2782
12/4/2022, 11:28:14;493.406;18;590;426x240;2782
12/4/2022, 11:28:15;492.344;18;590;426x240;2782
12/4/2022, 11:28:16;491.547;18;590;426x240;2782
12/4/2022, 11:28:17;490.484;18;590;426x240;2782
12/4/2022, 11:28:18;489.422;18;590;426x240;2782
12/4/2022, 11:28:19;488.359;18;590;426x240;2782
12/4/2022, 11:28:20;487.563;18;590;426x240;2782
12/4/2022, 11:28:21;486.5;18;590;426x240;2782
12/4/2022, 11:28:22;485.438;18;590;426x240;2782
12/4/2022, 11:28:23;484.375;18;590;426x240;2782
12/4/2022, 11:28:24;483.578;18;590;426x240;2782
12/4/2022, 11:28:25;482.516;18;590;426x240;2782
12/4/2022, 11:28:26;481.454;18;590;426x240;2782
12/4/2022, 11:28:27;480.391;18;590;426x240;2782
12/4/2022, 11:28:28;479.328;18;590;426x240;2782
12/4/2022, 11:28:29;478.532;18;590;426x240;2782
12/4/2022, 11:28:30;477.469;18;590;426x240;2782
12/4/2022, 11:28:31;476.407;18;590;426x240;2782
